order_id,order_date,category,region,channel,unit_price,quantity,discount_pct,revenue,cost,profit
739,2025-12-31,Groceries,Central,Online,2.65,4,0,10.6,5.44,5.16
1959,2025-12-31,Electronics,East,Online,307.76,1,0,307.76,172.56,135.2
4005,2025-12-31,Electronics,South,Online,947.13,1,5,899.77,655.24,244.53
3417,2025-12-31,Clothing,West,Online,8.38,4,0,33.52,22.91,10.61
1159,2025-12-31,Groceries,West,In-Store,21.26,5,5,100.98,57.53,43.45
3016,2025-12-31,Groceries,Central,In-Store,29.54,2,0,59.08,33.25,25.83
829,2026-01-01,Books,East,Online,6.13,3,10,16.55,10.17,6.38
3756,2026-01-01,Electronics,North,In-Store,367.61,2,20,588.18,501.74,86.44
478,2026-01-01,Sports,North,Online,84.79,6,5,483.3,301.17,182.13
4801,2026-01-01,Toys,North,Online,48.2,6,15,245.82,162.91,82.91
3550,2026-01-01,Electronics,East,Online,260.51,6,0,1563.06,935.02,628.04
773,2026-01-01,Electronics,South,Online,300.23,3,20,720.55,477.21,243.34
2381,2026-01-01,Electronics,North,Online,449.62,3,5,1281.42,861.44,419.98
619,2026-01-02,Furniture,North,Online,309.8,1,0,309.8,203.91,105.89
4666,2026-01-02,Groceries,South,Online,23.98,5,15,101.92,77.42,24.5
4168,2026-01-02,Groceries,Central,Online,13.72,4,10,49.39,36.12,13.27
4676,2026-01-02,Toys,East,In-Store,54.46,1,0,54.46,30.62,23.84
1140,2026-01-02,Groceries,Central,Online,10.59,2,0,21.18,13.25,7.93
1340,2026-01-02,Furniture,Central,In-Store,196.04,1,0,196.04,101.7,94.34
4929,2026-01-02,Electronics,East,Online,255.63,5,0,1278.15,683.23,594.92
2377,2026-01-02,Groceries,North,In-Store,15.39,4,10,55.4,32.77,22.63
2792,2026-01-02,Electronics,North,Online,334.57,5,20,1338.28,983.95,354.33
2454,2026-01-03,Books,North,Online,31.88,1,10,28.69,16.29,12.4
205,2026-01-03,Electronics,Central,In-Store,156.01,5,5,741.05,459.26,281.79
3279,2026-01-03,Clothing,East,In-Store,20.95,1,0,20.95,12.62,8.33
439,2026-01-03,Sports,East,Online,91.91,3,15,234.37,161.25,73.12
4454,2026-01-03,Sports,West,In-Store,103.7,2,5,197.03,107.69,89.34
3539,2026-01-03,Groceries,South,Online,13.36,4,5,50.77,30.99,19.78
1694,2026-01-03,Groceries,South,Online,24.85,3,15,63.37,51.41,11.96
3358,2026-01-03,Electronics,East,Online,161.78,2,10,291.2,188.13,103.07
550,2026-01-03,Clothing,West,In-Store,45.73,6,10,246.94,159.1,87.84
3405,2026-01-04,Groceries,West,Online,24.42,6,15,124.54,84.79,39.75
1920,2026-01-04,Groceries,West,Online,14.39,3,10,38.85,24.04,14.81
1702,2026-01-04,Books,East,Online,27.52,4,5,104.58,73.97,30.61
3536,2026-01-04,Furniture,South,In-Store,626.67,2,5,1190.67,648.95,541.72
2901,2026-01-04,Electronics,East,Online,58.38,1,5,55.46,29.3,26.16
3625,2026-01-05,Electronics,Central,Online,475.64,1,0,475.64,306.43,169.21
810,2026-01-05,Groceries,North,Online,16.62,3,5,47.37,26.44,20.93
4806,2026-01-05,Furniture,East,Online,114.63,2,15,194.87,125.04,69.83
3153,2026-01-05,Electronics,North,Online,412.41,5,0,2062.05,1259.35,802.7
3607,2026-01-05,Electronics,West,Online,344.95,6,0,2069.7,1044.53,1025.17
3963,2026-01-05,Electronics,Central,In-Store,428.69,5,5,2036.28,1351.26,685.02
1283,2026-01-05,Groceries,East,Online,9.51,5,5,45.17,31.56,13.61
4006,2026-01-05,Sports,East,Online,124.8,6,0,748.8,513.78,235.02
585,2026-01-05,Books,South,In-Store,4.01,3,5,11.43,6.22,5.21
1282,2026-01-06,Groceries,East,In-Store,11.69,3,20,28.06,22.66,5.4
4536,2026-01-06,Clothing,Central,In-Store,37.21,6,5,212.1,149.3,62.8
1787,2026-01-06,Clothing,South,In-Store,9.58,5,5,45.5,28.01,17.49
3665,2026-01-06,Furniture,West,In-Store,586.03,6,0,3516.18,2070.3,1445.88
784,2026-01-07,Sports,South,Online,91.35,3,10,246.64,149.79,96.85
3121,2026-01-07,Sports,North,Online,73.71,3,0,221.13,117.04,104.09
4530,2026-01-07,Groceries,West,In-Store,8.26,2,0,16.52,8.54,7.98
1017,2026-01-07,Groceries,West,Online,6.28,2,0,12.56,6.74,5.82
3603,2026-01-08,Groceries,East,Online,16.74,5,0,83.7,43.02,40.68
4890,2026-01-08,Sports,North,In-Store,64.02,1,5,60.82,34.31,26.51
2593,2026-01-08,Clothing,South,Online,54.68,4,0,218.72,148.77,69.95
3126,2026-01-08,Books,West,In-Store,33.84,6,10,182.74,128.36,54.38
963,2026-01-08,Clothing,East,Online,14.23,6,0,85.38,47.08,38.3
3875,2026-01-08,Groceries,East,In-Store,7.95,6,15,40.55,29.47,11.08
54,2026-01-08,Furniture,Central,In-Store,444.99,3,15,1134.72,905.85,228.87
1215,2026-01-08,Groceries,South,In-Store,2.39,5,0,11.95,8.16,3.79
2847,2026-01-08,Groceries,North,Online,14.27,5,0,71.35,35.82,35.53
4880,2026-01-08,Clothing,Central,Online,176.47,5,0,882.35,614.64,267.71
1792,2026-01-09,Groceries,East,Online,9.21,4,0,36.84,20.6,16.24
4922,2026-01-09,Groceries,North,In-Store,5.06,4,5,19.23,10.49,8.74
3075,2026-01-09,Groceries,Central,Online,18.83,1,0,18.83,10.67,8.16
2891,2026-01-09,Groceries,East,In-Store,2.15,1,0,2.15,1.29,0.86
2430,2026-01-10,Electronics,East,In-Store,605.9,6,10,3271.86,1946.58,1325.28
714,2026-01-10,Toys,East,Online,30.86,4,0,123.44,80.41,43.03
371,2026-01-10,Toys,East,Online,13.15,5,5,62.46,34.83,27.63
2079,2026-01-10,Clothing,East,In-Store,23.69,5,0,118.45,76.45,42.0
274,2026-01-10,Groceries,West,Online,22.89,2,10,41.2,25.15,16.05
4639,2026-01-10,Electronics,North,Online,672.12,5,10,3024.54,1718.18,1306.36
2199,2026-01-10,Furniture,East,Online,159.95,6,5,911.71,541.71,370.0
2399,2026-01-11,Sports,North,In-Store,61.38,3,0,184.14,117.94,66.2
4996,2026-01-11,Clothing,East,Online,47.38,2,5,90.02,58.0,32.02
4892,2026-01-11,Sports,Central,Online,47.05,4,0,188.2,106.41,81.79
3921,2026-01-12,Groceries,South,In-Store,1.58,4,0,6.32,3.76,2.56
1565,2026-01-12,Groceries,Central,Online,12.73,5,0,63.65,44.51,19.14
3960,2026-01-12,Groceries,West,Online,4.92,2,0,9.84,6.57,3.27
3553,2026-01-12,Furniture,North,In-Store,109.43,4,0,437.72,302.72,135.0
1243,2026-01-12,Toys,East,In-Store,51.62,1,5,49.04,26.85,22.19
1390,2026-01-12,Electronics,East,In-Store,166.23,3,0,498.69,256.45,242.24
2720,2026-01-12,Furniture,North,Online,461.59,4,0,1846.36,1240.77,605.59
2830,2026-01-12,Groceries,South,In-Store,8.68,6,0,52.08,35.96,16.12
4512,2026-01-13,Books,North,Online,3.7,4,10,13.32,8.05,5.27
981,2026-01-13,Furniture,West,Online,430.11,5,0,2150.55,1347.83,802.72
1054,2026-01-13,Toys,North,Online,58.68,5,10,264.06,147.83,116.23
2624,2026-01-13,Furniture,East,Online,485.63,6,5,2768.09,1687.78,1080.31
59,2026-01-13,Electronics,West,In-Store,171.36,4,0,685.44,369.55,315.89
660,2026-01-14,Electronics,East,In-Store,238.86,5,0,1194.3,688.63,505.67
2087,2026-01-14,Toys,West,In-Store,101.34,1,0,101.34,59.05,42.29
4472,2026-01-14,Sports,Central,Online,43.45,3,10,117.32,82.41,34.91
4081,2026-01-14,Clothing,North,Online,119.99,1,5,113.99,63.26,50.73
4282,2026-01-15,Electronics,East,Online,389.02,1,5,369.57,261.02,108.55
4305,2026-01-15,Toys,South,In-Store,142.64,2,5,271.02,146.63,124.39
2435,2026-01-15,Clothing,Central,Online,128.99,5,10,580.46,390.78,189.68
767,2026-01-15,Electronics,North,Online,294.6,6,0,1767.6,1011.04,756.56
4694,2026-01-15,Groceries,North,In-Store,4.08,6,5,23.26,13.25,10.01
1744,2026-01-15,Toys,Central,Online,31.95,5,15,135.79,87.69,48.1
4312,2026-01-15,Electronics,North,Online,254.98,4,5,968.92,610.52,358.4
495,2026-01-15,Sports,West,Online,82.37,4,0,329.48,188.05,141.43
2817,2026-01-15,Sports,West,In-Store,15.29,1,0,15.29,8.46,6.83
84,2026-01-16,Sports,West,Online,140.45,6,5,800.56,445.75,354.81
4463,2026-01-16,Books,South,Online,22.49,5,0,112.45,56.64,55.81
3925,2026-01-16,Clothing,Central,Online,43.83,5,0,219.15,151.87,67.28
3145,2026-01-17,Electronics,North,Online,330.48,2,10,594.86,336.41,258.45
3146,2026-01-17,Clothing,North,Online,25.34,4,0,101.36,56.6,44.76
4030,2026-01-17,Sports,South,Online,93.34,3,15,238.02,158.78,79.24
1874,2026-01-18,Clothing,Central,In-Store,139.17,3,0,417.51,279.08,138.43
4455,2026-01-18,Electronics,East,Online,157.98,5,0,789.9,451.92,337.98
2209,2026-01-18,Groceries,North,Online,11.15,2,0,22.3,13.97,8.33
3972,2026-01-18,Electronics,North,Online,58.47,3,0,175.41,112.75,62.66
4436,2026-01-18,Electronics,North,Online,501.09,3,10,1352.94,950.94,402.0
4970,2026-01-18,Clothing,South,In-Store,38.55,1,10,34.7,26.08,8.62
3615,2026-01-18,Clothing,East,Online,24.94,6,0,149.64,97.25,52.39
1522,2026-01-18,Electronics,Central,Online,552.31,1,0,552.31,316.92,235.39
2708,2026-01-18,Electronics,South,In-Store,257.9,3,5,735.01,476.14,258.87
4401,2026-01-18,Sports,Central,Online,129.92,5,0,649.6,377.81,271.79
802,2026-01-19,Electronics,West,Online,225.77,5,0,1128.85,743.66,385.19
271,2026-01-19,Books,North,In-Store,15.4,5,10,69.3,51.42,17.88
2833,2026-01-19,Groceries,West,In-Store,10.05,5,0,50.25,28.87,21.38
2056,2026-01-19,Furniture,Central,Online,333.97,4,0,1335.88,726.8,609.08
1707,2026-01-19,Sports,West,Online,117.74,4,10,423.86,271.25,152.61
166,2026-01-19,Furniture,North,In-Store,674.77,4,5,2564.13,1449.48,1114.65
2302,2026-01-19,Electronics,South,Online,27.59,6,0,165.54,109.25,56.29
1293,2026-01-20,Groceries,East,In-Store,3.37,1,5,3.2,2.2,1.0
1616,2026-01-20,Electronics,Central,Online,148.16,4,0,592.64,400.17,192.47
1345,2026-01-20,Clothing,South,Online,77.37,4,0,309.48,198.67,110.81
2843,2026-01-20,Sports,North,In-Store,12.5,1,0,12.5,7.83,4.67
2128,2026-01-20,Groceries,Central,Online,17.68,3,0,53.04,30.07,22.97
1232,2026-01-20,Groceries,West,Online,22.04,3,0,66.12,35.24,30.88
2474,2026-01-21,Furniture,West,In-Store,102.7,4,5,390.26,216.98,173.28
1569,2026-01-21,Groceries,North,Online,1.88,6,5,10.72,7.6,3.12
4425,2026-01-21,Groceries,South,Online,4.98,1,0,4.98,3.3,1.68
2603,2026-01-21,Groceries,East,Online,13.75,3,0,41.25,28.43,12.82
3635,2026-01-21,Groceries,Central,Online,11.98,6,15,61.1,43.08,18.02
2326,2026-01-21,Groceries,East,Online,42.46,4,5,161.35,106.79,54.56
2710,2026-01-21,Clothing,Central,Online,74.69,2,0,149.38,92.23,57.15
2758,2026-01-21,Electronics,South,In-Store,228.33,3,5,650.74,411.0,239.74
3973,2026-01-21,Groceries,West,Online,4.18,6,0,25.08,13.34,11.74
2605,2026-01-22,Clothing,North,In-Store,118.78,1,0,118.78,62.08,56.7
1462,2026-01-22,Groceries,Central,Online,25.21,5,5,119.75,76.19,43.56
1412,2026-01-22,Sports,South,Online,86.65,2,0,173.3,102.97,70.33
2831,2026-01-22,Groceries,West,In-Store,33.84,3,0,101.52,65.05,36.47
2366,2026-01-22,Electronics,South,In-Store,475.04,3,5,1353.86,778.92,574.94
1969,2026-01-22,Electronics,East,Online,306.55,6,10,1655.37,1061.29,594.08
1994,2026-01-22,Electronics,West,Online,269.61,2,20,431.38,309.21,122.17
1367,2026-01-23,Groceries,East,Online,23.54,1,15,20.01,16.41,3.6
3782,2026-01-23,Groceries,East,Online,4.05,1,5,3.85,2.42,1.43
2863,2026-01-23,Groceries,South,Online,9.81,4,0,39.24,21.42,17.82
4899,2026-01-23,Electronics,East,Online,257.64,5,0,1288.2,761.9,526.3
3716,2026-01-23,Electronics,North,Online,68.28,4,5,259.46,148.44,111.02
996,2026-01-23,Books,West,In-Store,12.24,4,5,46.51,32.32,14.19
868,2026-01-23,Books,Central,Online,33.22,5,5,157.79,107.85,49.94
168,2026-01-24,Electronics,West,In-Store,251.64,2,5,478.12,260.82,217.3
1112,2026-01-24,Clothing,Central,In-Store,26.17,6,0,157.02,88.86,68.16
1741,2026-01-24,Electronics,Central,In-Store,698.91,6,0,4193.46,2676.4,1517.06
334,2026-01-24,Toys,West,In-Store,26.49,6,0,158.94,110.38,48.56
3600,2026-01-24,Books,West,Online,2.79,3,5,7.95,4.84,3.11
3403,2026-01-24,Electronics,North,Online,67.96,3,0,203.88,131.24,72.64
118,2026-01-25,Electronics,East,Online,353.84,3,0,1061.52,637.63,423.89
982,2026-01-25,Groceries,Central,In-Store,2.91,3,0,8.73,5.61,3.12
2916,2026-01-25,Groceries,East,Online,6.57,6,0,39.42,23.7,15.72
204,2026-01-26,Electronics,South,In-Store,126.52,3,0,379.56,209.84,169.72
4561,2026-01-26,Books,East,In-Store,3.46,2,0,6.92,3.69,3.23
807,2026-01-26,Furniture,West,Online,172.39,2,0,344.78,193.84,150.94
1374,2026-01-26,Electronics,Central,Online,347.34,5,0,1736.7,1069.76,666.94
664,2026-01-26,Groceries,East,Online,13.49,3,10,36.42,24.04,12.38
1094,2026-01-26,Clothing,Central,Online,19.42,1,5,18.45,13.58,4.87
1470,2026-01-26,Clothing,Central,Online,42.8,2,0,85.6,43.03,42.57
1355,2026-01-26,Furniture,North,In-Store,48.2,2,5,91.58,59.42,32.16
3448,2026-01-27,Toys,West,Online,78.27,5,10,352.21,211.8,140.41
2093,2026-01-27,Electronics,Central,Online,113.86,6,10,614.84,464.84,150.0
1127,2026-01-27,Groceries,South,Online,51.06,4,0,204.24,137.41,66.83
4560,2026-01-27,Electronics,East,In-Store,85.19,5,5,404.65,257.68,146.97
3428,2026-01-28,Sports,Central,Online,98.36,3,0,295.08,172.74,122.34
2081,2026-01-28,Toys,West,Online,32.91,4,15,111.89,80.52,31.37
2482,2026-01-28,Clothing,West,Online,58.29,5,10,262.31,173.94,88.37
1542,2026-01-28,Groceries,North,In-Store,2.12,3,5,6.04,3.78,2.26
266,2026-01-28,Groceries,East,Online,4.49,3,15,11.45,6.89,4.56
3006,2026-01-28,Groceries,South,Online,21.59,5,10,97.16,63.07,34.09
3235,2026-01-28,Clothing,North,In-Store,34.96,3,5,99.64,58.81,40.83
3370,2026-01-28,Clothing,North,Online,72.0,6,0,432.0,268.13,163.87
1450,2026-01-28,Books,West,In-Store,16.44,4,0,65.76,34.58,31.18
1652,2026-01-28,Clothing,East,In-Store,56.67,2,15,96.34,78.28,18.06
1036,2026-01-28,Clothing,Central,Online,40.23,3,0,120.69,75.28,45.41
299,2026-01-28,Toys,North,Online,13.24,5,10,59.58,39.2,20.38
947,2026-01-29,Electronics,South,In-Store,236.07,6,0,1416.42,850.5,565.92
4771,2026-01-29,Groceries,South,In-Store,19.3,4,0,77.2,39.0,38.2
3812,2026-01-29,Groceries,West,In-Store,6.84,6,0,41.04,21.45,19.59
4963,2026-01-29,Clothing,West,In-Store,82.3,1,10,74.07,55.93,18.14
4270,2026-01-29,Electronics,Central,In-Store,576.45,4,5,2190.51,1543.96,646.55
4857,2026-01-29,Electronics,Central,In-Store,166.35,5,0,831.75,525.29,306.46
1574,2026-01-29,Sports,North,In-Store,138.55,5,5,658.11,419.16,238.95
1781,2026-01-29,Groceries,South,Online,10.13,4,0,40.52,27.66,12.86
1650,2026-01-29,Groceries,West,Online,30.88,6,0,185.28,123.76,61.52
2180,2026-01-30,Groceries,West,Online,31.76,2,15,53.99,34.1,19.89
1729,2026-01-30,Clothing,South,Online,2.36,5,0,11.8,7.61,4.19
1262,2026-01-30,Clothing,Central,In-Store,80.54,5,15,342.3,248.07,94.23
2519,2026-01-30,Electronics,South,Online,340.76,3,0,1022.28,534.7,487.58
3436,2026-01-30,Groceries,East,Online,2.81,4,5,10.68,7.64,3.04
1264,2026-01-30,Clothing,Central,Online,125.49,2,5,238.43,171.64,66.79
3410,2026-01-30,Furniture,West,Online,78.85,3,5,224.72,132.85,91.87
2105,2026-01-30,Groceries,Central,Online,29.2,1,0,29.2,15.66,13.54
3306,2026-01-30,Groceries,North,In-Store,16.73,4,10,60.23,42.21,18.02
3884,2026-01-30,Groceries,East,In-Store,50.2,6,5,286.14,170.49,115.65
4875,2026-01-31,Groceries,East,Online,9.09,4,0,36.36,25.1,11.26
1473,2026-01-31,Electronics,East,In-Store,326.22,5,0,1631.1,951.56,679.54
4611,2026-01-31,Clothing,East,In-Store,76.48,2,5,145.31,88.99,56.32
1013,2026-01-31,Furniture,East,In-Store,543.48,5,0,2717.4,1736.44,980.96
208,2026-01-31,Books,South,Online,62.16,5,5,295.26,186.91,108.35
1147,2026-01-31,Clothing,North,In-Store,7.05,4,5,26.79,15.67,11.12
329,2026-01-31,Electronics,East,In-Store,321.32,2,5,610.51,359.72,250.79
3855,2026-01-31,Books,West,Online,3.31,1,5,3.14,2.2,0.94
3661,2026-01-31,Groceries,Central,Online,16.75,6,0,100.5,59.76,40.74
3312,2026-01-31,Clothing,North,Online,19.62,4,15,66.71,51.22,15.49
4072,2026-01-31,Clothing,East,Online,33.2,5,0,166.0,114.62,51.38
1554,2026-01-31,Clothing,North,Online,55.38,5,10,249.21,166.53,82.68
2374,2026-02-02,Books,Central,Online,17.01,2,0,34.02,19.17,14.85
3400,2026-02-02,Clothing,North,In-Store,64.43,6,0,386.58,235.14,151.44
1466,2026-02-02,Clothing,Central,Online,57.61,6,0,345.66,198.35,147.31
4840,2026-02-02,Groceries,Central,Online,4.79,4,0,19.16,11.21,7.95
4352,2026-02-02,Clothing,West,Online,56.45,4,15,191.93,124.25,67.68
1703,2026-02-02,Sports,East,Online,120.2,1,0,120.2,80.45,39.75
3354,2026-02-02,Toys,Central,Online,3.21,4,10,11.56,6.82,4.74
1536,2026-02-02,Furniture,Central,In-Store,336.01,4,0,1344.04,812.02,532.02
1328,2026-02-02,Electronics,East,Online,205.96,3,0,617.88,371.37,246.51
4372,2026-02-02,Toys,South,Online,16.29,6,0,97.74,52.94,44.8
4746,2026-02-02,Toys,East,Online,47.82,5,5,227.14,153.51,73.63
2246,2026-02-03,Clothing,North,Online,58.27,5,5,276.78,183.68,93.1
3099,2026-02-03,Groceries,East,In-Store,7.63,1,5,7.25,4.55,2.7
3460,2026-02-03,Furniture,Central,Online,855.86,1,10,770.27,460.2,310.07
2940,2026-02-03,Toys,East,Online,15.81,3,0,47.43,26.43,21.0
4874,2026-02-03,Clothing,North,Online,150.51,3,5,428.95,242.53,186.42
3449,2026-02-04,Groceries,Central,Online,5.66,3,15,14.43,11.32,3.11
3569,2026-02-04,Groceries,West,Online,10.21,6,20,49.01,32.41,16.6
3975,2026-02-04,Sports,South,Online,97.47,1,0,97.47,51.69,45.78
4405,2026-02-04,Groceries,North,In-Store,10.92,3,10,29.48,20.37,9.11
3786,2026-02-04,Groceries,East,Online,17.78,3,15,45.34,37.18,8.16
3710,2026-02-04,Clothing,East,Online,45.75,1,15,38.89,31.8,7.09
43,2026-02-04,Groceries,North,Online,2.11,6,5,12.03,7.66,4.37
4078,2026-02-05,Sports,North,Online,105.23,3,0,315.69,220.94,94.75
1318,2026-02-05,Clothing,Central,Online,100.08,1,0,100.08,56.27,43.81
887,2026-02-05,Clothing,North,Online,21.47,3,5,61.19,38.79,22.4
3204,2026-02-05,Groceries,Central,In-Store,24.24,3,0,72.72,45.81,26.91
4635,2026-02-05,Groceries,North,In-Store,3.71,1,0,3.71,1.91,1.8
2715,2026-02-05,Sports,East,In-Store,90.88,3,0,272.64,141.55,131.09
1692,2026-02-06,Groceries,Central,Online,11.68,1,0,11.68,7.32,4.36
4687,2026-02-06,Electronics,Central,In-Store,212.39,1,10,191.15,142.96,48.19
1644,2026-02-06,Clothing,East,Online,60.73,6,20,291.5,253.43,38.07
3938,2026-02-06,Furniture,North,In-Store,73.82,2,0,147.64,80.58,67.06
1248,2026-02-06,Clothing,Central,Online,87.58,3,0,262.74,138.62,124.12
705,2026-02-06,Clothing,South,Online,35.9,2,15,61.03,41.39,19.64
4569,2026-02-06,Clothing,East,Online,103.76,5,5,492.86,338.37,154.49
4365,2026-02-06,Electronics,Central,Online,177.88,1,0,177.88,100.19,77.69
477,2026-02-07,Electronics,West,Online,192.78,5,5,915.7,619.71,295.99
3074,2026-02-07,Clothing,East,In-Store,70.17,3,5,199.98,140.92,59.06
120,2026-02-07,Clothing,East,In-Store,30.39,1,0,30.39,17.78,12.61
1049,2026-02-07,Groceries,West,Online,6.9,5,0,34.5,18.01,16.49
4860,2026-02-07,Clothing,North,In-Store,70.8,6,0,424.8,230.6,194.2
3257,2026-02-08,Sports,West,Online,45.5,5,20,182.0,119.09,62.91
200,2026-02-08,Groceries,North,Online,6.75,2,5,12.82,6.87,5.95
4262,2026-02-08,Electronics,Central,Online,494.36,1,0,494.36,311.86,182.5
3894,2026-02-08,Groceries,Central,Online,18.25,1,15,15.51,10.48,5.03
258,2026-02-08,Electronics,North,Online,188.94,4,5,717.97,479.89,238.08
4243,2026-02-09,Clothing,East,Online,69.48,1,0,69.48,43.74,25.74
210,2026-02-09,Books,West,In-Store,6.65,1,0,6.65,3.91,2.74
3223,2026-02-09,Books,North,In-Store,24.65,4,0,98.6,52.64,45.96
4756,2026-02-09,Groceries,East,Online,18.24,2,0,36.48,18.44,18.04
2869,2026-02-09,Books,East,In-Store,54.21,6,5,309.0,165.69,143.31
2648,2026-02-09,Furniture,West,Online,317.4,3,5,904.59,515.21,389.38
2665,2026-02-09,Electronics,South,Online,493.81,3,15,1259.22,922.0,337.22
1408,2026-02-09,Furniture,Central,Online,711.65,4,0,2846.6,1730.26,1116.34
3193,2026-02-09,Clothing,North,Online,10.55,2,5,20.05,14.3,5.75
352,2026-02-09,Books,North,Online,23.67,6,0,142.02,94.59,47.43
3182,2026-02-10,Books,South,Online,61.69,5,0,308.45,191.13,117.32
3424,2026-02-10,Electronics,East,Online,424.32,5,0,2121.6,1400.83,720.77
4615,2026-02-10,Electronics,East,In-Store,171.51,4,0,686.04,451.94,234.1
3687,2026-02-10,Groceries,South,Online,10.48,1,0,10.48,6.28,4.2
4577,2026-02-10,Sports,West,Online,177.11,5,5,841.27,465.01,376.26
3207,2026-02-10,Sports,North,Online,113.55,5,15,482.59,291.18,191.41
4856,2026-02-10,Electronics,West,Online,305.06,2,0,610.12,322.0,288.12
799,2026-02-10,Groceries,East,Online,11.18,6,0,67.08,40.27,26.81
4366,2026-02-10,Toys,South,Online,88.67,3,0,266.01,167.07,98.94
4046,2026-02-10,Sports,North,Online,53.79,5,5,255.5,173.42,82.08
3862,2026-02-10,Toys,South,Online,14.56,3,20,34.94,26.1,8.84
2636,2026-02-11,Groceries,Central,In-Store,12.75,5,0,63.75,37.03,26.72
4654,2026-02-11,Clothing,Central,Online,52.22,3,0,156.66,78.34,78.32
4371,2026-02-11,Electronics,North,In-Store,167.45,6,0,1004.7,649.22,355.48
4152,2026-02-11,Groceries,South,Online,8.19,2,0,16.38,8.81,7.57
4533,2026-02-11,Groceries,North,In-Store,17.36,5,20,69.44,45.26,24.18
3065,2026-02-11,Sports,East,Online,14.46,2,5,27.47,18.64,8.83
3730,2026-02-11,Furniture,North,Online,456.98,1,5,434.13,272.53,161.6
3777,2026-02-12,Groceries,East,In-Store,6.56,4,10,23.62,17.67,5.95
4977,2026-02-12,Toys,East,In-Store,18.24,3,0,54.72,32.13,22.59
4786,2026-02-12,Electronics,Central,Online,520.27,4,15,1768.92,1249.65,519.27
1975,2026-02-12,Furniture,South,In-Store,132.42,5,20,529.68,391.34,138.34
933,2026-02-12,Clothing,West,Online,6.81,1,10,6.13,3.73,2.4
2277,2026-02-12,Furniture,North,Online,96.31,1,0,96.31,52.37,43.94
3559,2026-02-12,Electronics,North,Online,68.32,3,5,194.71,103.07,91.64
2402,2026-02-12,Sports,South,Online,74.95,2,5,142.41,75.5,66.91
3641,2026-02-12,Groceries,North,Online,3.67,4,10,13.21,8.08,5.13
459,2026-02-12,Groceries,East,In-Store,6.98,3,0,20.94,10.64,10.3
1706,2026-02-13,Groceries,South,Online,6.17,5,15,26.22,20.96,5.26
2206,2026-02-13,Groceries,South,Online,3.62,2,0,7.24,4.06,3.18
3880,2026-02-13,Groceries,West,Online,10.12,6,0,60.72,37.66,23.06
174,2026-02-13,Toys,North,Online,7.69,3,10,20.76,12.33,8.43
4236,2026-02-13,Toys,East,Online,27.45,6,0,164.7,115.1,49.6
1686,2026-02-13,Clothing,West,In-Store,65.36,2,0,130.72,89.29,41.43
1861,2026-02-13,Clothing,Central,Online,26.17,2,5,49.72,30.69,19.03
220,2026-02-13,Groceries,South,Online,10.58,2,10,19.04,10.71,8.33
3628,2026-02-14,Groceries,West,Online,32.84,6,0,197.04,132.69,64.35
2658,2026-02-14,Toys,East,Online,24.41,1,5,23.19,15.68,7.51
3480,2026-02-14,Groceries,North,Online,19.63,5,0,98.15,55.11,43.04
3700,2026-02-14,Clothing,South,Online,68.1,1,0,68.1,40.22,27.88
849,2026-02-14,Groceries,Central,Online,16.84,2,5,32.0,19.39,12.61
1671,2026-02-14,Sports,North,In-Store,70.62,6,5,402.53,273.89,128.64
2781,2026-02-15,Toys,North,Online,5.79,4,5,22.0,14.01,7.99
1413,2026-02-15,Groceries,East,In-Store,5.69,5,10,25.61,18.98,6.63
1997,2026-02-15,Books,West,Online,14.96,4,0,59.84,38.74,21.1
4921,2026-02-15,Groceries,South,Online,11.67,1,0,11.67,6.64,5.03
3713,2026-02-15,Sports,North,Online,64.16,6,15,327.22,235.0,92.22
3506,2026-02-15,Sports,Central,In-Store,17.05,3,5,48.59,26.89,21.7
2545,2026-02-16,Groceries,East,Online,8.72,3,0,26.16,15.81,10.35
3381,2026-02-16,Electronics,Central,Online,162.09,2,20,259.34,163.7,95.64
3109,2026-02-16,Electronics,South,Online,68.3,6,0,409.8,242.31,167.49
1893,2026-02-16,Furniture,North,Online,671.06,3,5,1912.52,1055.25,857.27
1587,2026-02-16,Electronics,East,In-Store,130.65,6,15,666.32,540.39,125.93
576,2026-02-17,Sports,West,Online,55.02,4,0,220.08,149.71,70.37
454,2026-02-17,Electronics,Central,Online,139.52,3,15,355.78,263.23,92.55
1885,2026-02-17,Groceries,East,Online,4.88,5,0,24.4,12.91,11.49
1681,2026-02-17,Clothing,West,In-Store,32.41,2,10,58.34,36.56,21.78
1208,2026-02-17,Sports,South,In-Store,84.54,4,10,304.34,173.72,130.62
171,2026-02-17,Books,East,Online,38.21,4,10,137.56,82.65,54.91
3803,2026-02-17,Groceries,Central,Online,12.71,5,10,57.2,37.59,19.61
3465,2026-02-17,Books,North,Online,17.26,2,0,34.52,22.32,12.2
766,2026-02-17,Electronics,West,In-Store,1156.89,2,0,2313.78,1302.21,1011.57
3904,2026-02-17,Toys,West,Online,31.74,6,5,180.92,112.67,68.25
1121,2026-02-18,Electronics,East,In-Store,469.81,6,0,2818.86,1869.09,949.77
4494,2026-02-18,Groceries,West,Online,3.76,6,5,21.43,12.58,8.85
3047,2026-02-18,Groceries,South,Online,33.22,5,5,157.79,98.28,59.51
4537,2026-02-18,Sports,West,Online,110.77,6,0,664.62,351.41,313.21
4955,2026-02-19,Sports,Central,Online,4.94,3,0,14.82,7.8,7.02
